date,product_id,category,demand,price,has_promotion,is_holiday,day_of_week,month,temperature,competitor_price,stock_level
2022-12-06,PROD_001,Sports,442,98.01,0,0,1,12,47.3,102.63,475
2022-12-07,PROD_001,Sports,407,53.66,0,0,2,12,51.1,60.91,333
2022-12-08,PROD_001,Sports,417,35.49,0,0,3,12,46.5,39.65,648
2022-12-09,PROD_001,Sports,445,41.23,0,0,4,12,58.2,47.28,176
2022-12-10,PROD_001,Sports,299,21.42,0,0,5,12,52.5,22.63,464
2022-12-11,PROD_001,Sports,247,84.02,0,0,6,12,47.6,83.09,596
2022-12-12,PROD_001,Sports,510,67.2,0,0,0,12,54.1,66.07,379
2022-12-13,PROD_001,Sports,389,25.04,0,0,1,12,56.7,27.47,949
2022-12-14,PROD_001,Sports,350,62.72,0,0,2,12,51.7,60.08,756
2022-12-15,PROD_001,Sports,538,84.89,0,0,3,12,62.6,86.64,658
2022-12-16,PROD_001,Sports,416,23.02,0,0,4,12,55.9,23.14,657
2022-12-17,PROD_001,Sports,383,106.0,1,0,5,12,50.3,116.7,681
2022-12-18,PROD_001,Sports,263,41.9,0,0,6,12,58.4,43.05,814
2022-12-19,PROD_001,Sports,509,44.53,0,0,0,12,55.0,46.25,786
2022-12-20,PROD_001,Sports,438,67.24,0,0,1,12,54.9,75.36,948
2022-12-21,PROD_001,Sports,589,34.95,0,1,2,12,50.7,33.41,593
2022-12-22,PROD_001,Sports,789,80.06,0,1,3,12,57.0,86.18,376
2022-12-23,PROD_001,Sports,735,78.75,0,1,4,12,61.7,79.46,746
2022-12-24,PROD_001,Sports,608,41.84,1,1,5,12,58.2,45.61,802
2022-12-25,PROD_001,Sports,451,49.33,1,1,6,12,49.4,47.52,454
2022-12-26,PROD_001,Sports,729,67.92,0,1,0,12,54.4,75.96,479
2022-12-27,PROD_001,Sports,618,13.28,0,1,1,12,50.2,13.23,394
2022-12-28,PROD_001,Sports,731,33.8,0,1,2,12,64.4,35.82,769
2022-12-29,PROD_001,Sports,740,62.49,0,1,3,12,54.7,70.47,122
2022-12-30,PROD_001,Sports,796,54.12,0,1,4,12,69.6,57.12,277
2022-12-31,PROD_001,Sports,671,89.14,0,1,5,12,65.0,87.23,570
2023-01-01,PROD_001,Sports,363,42.98,0,0,6,1,55.2,44.29,540
2023-01-02,PROD_001,Sports,527,50.93,1,0,0,1,65.1,49.02,917
2023-01-03,PROD_001,Sports,493,44.21,0,0,1,1,59.8,47.0,773
2023-01-04,PROD_001,Sports,475,87.35,0,0,2,1,65.3,89.58,790
2023-01-05,PROD_001,Sports,507,71.74,1,0,3,1,69.2,78.26,274
2023-01-06,PROD_001,Sports,655,76.64,1,0,4,1,62.2,77.38,632
2023-01-07,PROD_001,Sports,280,73.79,0,0,5,1,62.0,75.79,652
2023-01-08,PROD_001,Sports,346,20.53,0,0,6,1,61.0,21.77,199
2023-01-09,PROD_001,Sports,491,29.99,0,0,0,1,67.9,29.79,720
2023-01-10,PROD_001,Sports,474,12.96,0,0,1,1,63.8,13.52,164
2023-01-11,PROD_001,Sports,511,34.92,0,0,2,1,54.7,39.01,657
2023-01-12,PROD_001,Sports,510,98.22,0,0,3,1,64.6,93.93,486
2023-01-13,PROD_001,Sports,486,58.88,0,0,4,1,64.0,67.29,287
2023-01-14,PROD_001,Sports,302,77.9,0,0,5,1,60.1,76.05,894
2023-01-15,PROD_001,Sports,317,16.48,0,0,6,1,59.1,17.09,835
2023-01-16,PROD_001,Sports,400,79.87,0,0,0,1,58.9,75.9,654
2023-01-17,PROD_001,Sports,667,63.86,0,0,1,1,68.0,71.26,828
2023-01-18,PROD_001,Sports,563,26.65,0,0,2,1,67.3,30.31,325
2023-01-19,PROD_001,Sports,539,76.87,0,0,3,1,66.2,87.82,639
2023-01-20,PROD_001,Sports,543,29.73,0,0,4,1,70.6,33.28,606
2023-01-21,PROD_001,Sports,433,24.67,0,0,5,1,60.3,26.76,590
2023-01-22,PROD_001,Sports,444,92.17,0,0,6,1,68.6,88.68,785
2023-01-23,PROD_001,Sports,905,20.97,1,0,0,1,63.2,20.48,521
2023-01-24,PROD_001,Sports,550,31.77,0,0,1,1,65.1,31.93,697
2023-01-25,PROD_001,Sports,410,55.43,0,0,2,1,79.5,62.24,619
2023-01-26,PROD_001,Sports,584,15.49,0,0,3,1,66.2,17.7,371
2023-01-27,PROD_001,Sports,590,53.82,0,0,4,1,68.8,53.49,456
2023-01-28,PROD_001,Sports,363,58.01,0,0,5,1,69.8,57.31,982
2023-01-29,PROD_001,Sports,356,43.62,0,0,6,1,71.9,49.87,619
2023-01-30,PROD_001,Sports,572,55.23,1,0,0,1,73.2,59.83,286
2023-01-31,PROD_001,Sports,577,84.31,0,0,1,1,75.6,93.33,611
2023-02-01,PROD_001,Sports,589,74.94,0,0,2,2,67.7,78.91,702
2023-02-02,PROD_001,Sports,431,31.5,0,0,3,2,87.9,32.96,934
2023-02-03,PROD_001,Sports,603,84.4,0,0,4,2,71.3,86.21,373
2023-02-04,PROD_001,Sports,355,45.43,0,0,5,2,76.7,51.36,253
2023-02-05,PROD_001,Sports,410,19.19,0,0,6,2,69.3,21.87,808
2023-02-06,PROD_001,Sports,520,59.82,0,0,0,2,76.2,58.55,298
2023-02-07,PROD_001,Sports,528,102.65,0,0,1,2,78.9,107.3,498
2023-02-08,PROD_001,Sports,427,27.01,0,0,2,2,75.9,25.84,593
2023-02-09,PROD_001,Sports,758,17.64,1,0,3,2,59.4,19.62,139
2023-02-10,PROD_001,Sports,685,79.54,1,0,4,2,78.0,83.76,532
2023-02-11,PROD_001,Sports,234,34.89,0,0,5,2,76.4,33.53,749
2023-02-12,PROD_001,Sports,372,25.55,0,0,6,2,78.2,24.53,943
2023-02-13,PROD_001,Sports,671,73.05,0,0,0,2,72.2,73.82,801
2023-02-14,PROD_001,Sports,504,31.26,0,0,1,2,71.9,35.94,839
2023-02-15,PROD_001,Sports,662,76.22,0,0,2,2,82.7,73.6,898
2023-02-16,PROD_001,Sports,591,11.31,0,0,3,2,65.5,12.17,825
2023-02-17,PROD_001,Sports,651,61.53,0,0,4,2,79.3,59.72,932
2023-02-18,PROD_001,Sports,378,27.9,0,0,5,2,68.7,27.51,522
2023-02-19,PROD_001,Sports,414,96.5,0,0,6,2,78.3,96.97,862
2023-02-20,PROD_001,Sports,814,21.49,1,0,0,2,70.5,20.93,660
2023-02-21,PROD_001,Sports,581,66.0,0,0,1,2,63.4,64.86,643
2023-02-22,PROD_001,Sports,615,82.73,0,0,2,2,73.6,91.79,900
2023-02-23,PROD_001,Sports,641,46.77,0,0,3,2,80.3,49.54,267
2023-02-24,PROD_001,Sports,801,57.85,1,0,4,2,74.8,64.22,582
2023-02-25,PROD_001,Sports,455,32.71,0,0,5,2,79.1,35.17,613
2023-02-26,PROD_001,Sports,315,74.73,0,0,6,2,79.8,79.54,883
2023-02-27,PROD_001,Sports,558,63.16,0,0,0,2,74.7,60.25,664
2023-02-28,PROD_001,Sports,520,42.78,0,0,1,2,82.9,44.1,217
2023-03-01,PROD_001,Sports,494,38.53,0,0,2,3,83.2,37.16,658
2023-03-02,PROD_001,Sports,631,103.99,0,0,3,3,74.4,115.03,227
2023-03-03,PROD_001,Sports,451,18.27,0,0,4,3,74.8,20.94,317
2023-03-04,PROD_001,Sports,404,90.17,0,0,5,3,79.5,95.67,181
2023-03-05,PROD_001,Sports,363,46.57,0,0,6,3,70.2,46.15,444
2023-03-06,PROD_001,Sports,644,67.43,0,0,0,3,73.8,72.08,318
2023-03-07,PROD_001,Sports,692,91.75,1,0,1,3,79.0,98.61,466
2023-03-08,PROD_001,Sports,424,70.51,0,0,2,3,83.2,73.34,451
2023-03-09,PROD_001,Sports,633,36.41,0,0,3,3,83.4,41.49,253
2023-03-10,PROD_001,Sports,728,61.37,0,0,4,3,81.4,62.88,383
2023-03-11,PROD_001,Sports,411,48.61,0,0,5,3,82.1,48.32,172
2023-03-12,PROD_001,Sports,396,27.9,0,0,6,3,78.6,27.02,606
2023-03-13,PROD_001,Sports,956,88.62,1,0,0,3,79.1,91.96,347
2023-03-14,PROD_001,Sports,672,61.24,0,0,1,3,74.1,66.19,856
2023-03-15,PROD_001,Sports,550,69.05,0,0,2,3,75.1,69.33,901
2023-03-16,PROD_001,Sports,918,53.69,1,0,3,3,87.2,51.88,403
2023-03-17,PROD_001,Sports,610,87.55,0,0,4,3,70.1,96.95,486
2023-03-18,PROD_001,Sports,412,80.52,0,0,5,3,75.5,82.47,172
2023-03-19,PROD_001,Sports,495,79.25,0,0,6,3,77.3,89.13,222
2023-03-20,PROD_001,Sports,634,47.93,0,0,0,3,82.2,46.14,965
2023-03-21,PROD_001,Sports,495,82.25,0,0,1,3,81.5,84.85,974
2023-03-22,PROD_001,Sports,752,86.07,0,0,2,3,77.2,93.04,484
2023-03-23,PROD_001,Sports,707,20.14,0,0,3,3,84.0,22.46,694
2023-03-24,PROD_001,Sports,604,34.66,1,0,4,3,80.2,36.64,376
2023-03-25,PROD_001,Sports,448,18.16,0,0,5,3,77.3,20.19,488
2023-03-26,PROD_001,Sports,360,41.95,0,0,6,3,78.7,44.49,646
2023-03-27,PROD_001,Sports,694,60.3,0,0,0,3,78.3,62.85,513
2023-03-28,PROD_001,Sports,670,60.54,0,0,1,3,75.0,65.91,594
2023-03-29,PROD_001,Sports,724,51.01,0,0,2,3,80.4,56.51,705
2023-03-30,PROD_001,Sports,654,15.83,1,0,3,3,76.4,15.38,773
2023-03-31,PROD_001,Sports,565,61.4,0,0,4,3,79.3,61.21,481
2023-04-01,PROD_001,Sports,297,66.21,0,0,5,4,72.1,70.06,429
2023-04-02,PROD_001,Sports,292,73.21,0,0,6,4,82.7,77.98,192
2023-04-03,PROD_001,Sports,547,20.82,0,0,0,4,78.3,20.37,381
2023-04-04,PROD_001,Sports,687,21.36,0,0,1,4,85.5,24.36,292
2023-04-05,PROD_001,Sports,672,74.34,1,0,2,4,93.1,79.96,515
2023-04-06,PROD_001,Sports,696,93.47,0,0,3,4,85.2,97.49,697
2023-04-07,PROD_001,Sports,753,51.87,0,0,4,4,78.7,51.18,528
2023-04-08,PROD_001,Sports,371,11.0,0,0,5,4,75.4,10.54,617
2023-04-09,PROD_001,Sports,378,64.26,0,0,6,4,80.8,62.0,933
2023-04-10,PROD_001,Sports,610,93.71,0,0,0,4,76.1,102.69,139
2023-04-11,PROD_001,Sports,958,42.95,1,0,1,4,84.3,46.89,958
2023-04-12,PROD_001,Sports,489,90.63,0,0,2,4,86.9,87.83,603
2023-04-13,PROD_001,Sports,656,16.83,0,0,3,4,86.6,18.52,906
2023-04-14,PROD_001,Sports,532,70.67,0,0,4,4,82.9,72.6,191
2023-04-15,PROD_001,Sports,560,94.64,1,0,5,4,80.5,101.21,675
2023-04-16,PROD_001,Sports,476,87.46,0,0,6,4,75.5,90.34,366
2023-04-17,PROD_001,Sports,552,27.15,0,0,0,4,75.6,28.1,815
2023-04-18,PROD_001,Sports,637,78.01,0,0,1,4,74.1,81.04,890
2023-04-19,PROD_001,Sports,697,77.94,0,0,2,4,73.7,88.68,321
2023-04-20,PROD_001,Sports,587,61.34,0,0,3,4,70.2,66.3,889
2023-04-21,PROD_001,Sports,794,85.05,1,0,4,4,80.7,94.18,968
2023-04-22,PROD_001,Sports,392,22.22,0,0,5,4,70.4,22.96,707
2023-04-23,PROD_001,Sports,479,54.61,0,0,6,4,72.6,61.69,798
2023-04-24,PROD_001,Sports,636,75.29,0,0,0,4,75.3,82.79,281
2023-04-25,PROD_001,Sports,705,103.39,0,0,1,4,81.5,98.34,958
2023-04-26,PROD_001,Sports,554,13.39,0,0,2,4,84.4,14.24,607
2023-04-27,PROD_001,Sports,729,27.88,0,0,3,4,81.3,30.74,794
2023-04-28,PROD_001,Sports,637,66.59,0,0,4,4,82.9,71.08,636
2023-04-29,PROD_001,Sports,557,70.59,1,0,5,4,73.7,75.23,147
2023-04-30,PROD_001,Sports,276,101.56,0,0,6,4,79.6,100.79,662
2023-05-01,PROD_001,Sports,598,58.41,0,0,0,5,81.1,61.37,387
2023-05-02,PROD_001,Sports,588,73.24,0,0,1,5,80.2,72.03,744
2023-05-03,PROD_001,Sports,693,74.43,1,0,2,5,77.7,81.84,938
2023-05-04,PROD_001,Sports,552,27.21,0,0,3,5,87.0,30.41,753
2023-05-05,PROD_001,Sports,630,64.87,1,0,4,5,76.0,67.53,631
2023-05-06,PROD_001,Sports,379,58.1,0,0,5,5,71.2,61.85,841
2023-05-07,PROD_001,Sports,347,17.89,0,0,6,5,77.5,19.51,128
2023-05-08,PROD_001,Sports,650,17.99,0,0,0,5,70.7,20.19,338
2023-05-09,PROD_001,Sports,536,46.42,0,0,1,5,73.1,50.51,322
2023-05-10,PROD_001,Sports,548,55.45,0,0,2,5,75.0,53.42,730
2023-05-11,PROD_001,Sports,426,75.74,0,0,3,5,78.2,83.91,170
2023-05-12,PROD_001,Sports,563,30.45,0,0,4,5,73.0,29.95,584
2023-05-13,PROD_001,Sports,362,92.09,0,0,5,5,73.2,99.1,192
2023-05-14,PROD_001,Sports,323,20.62,0,0,6,5,81.9,19.84,200
2023-05-15,PROD_001,Sports,727,95.87,1,0,0,5,72.4,106.98,110
2023-05-16,PROD_001,Sports,817,76.37,0,0,1,5,75.5,74.75,454
2023-05-17,PROD_001,Sports,750,27.61,1,0,2,5,75.9,28.41,538
2023-05-18,PROD_001,Sports,937,47.28,1,0,3,5,76.8,51.22,498
2023-05-19,PROD_001,Sports,790,13.0,1,0,4,5,81.4,14.79,317
2023-05-20,PROD_001,Sports,388,56.66,1,0,5,5,57.0,63.32,426
2023-05-21,PROD_001,Sports,622,75.8,1,0,6,5,69.8,79.8,587
2023-05-22,PROD_001,Sports,924,89.42,1,0,0,5,82.6,93.71,706
2023-05-23,PROD_001,Sports,651,105.74,0,0,1,5,68.4,103.23,219
2023-05-24,PROD_001,Sports,690,33.1,1,0,2,5,74.8,33.34,521
2023-05-25,PROD_001,Sports,522,57.03,0,0,3,5,78.4,58.37,798
2023-05-26,PROD_001,Sports,755,76.76,0,0,4,5,84.4,81.96,487
2023-05-27,PROD_001,Sports,537,93.53,1,0,5,5,78.5,91.7,580
2023-05-28,PROD_001,Sports,405,26.8,0,0,6,5,72.2,30.42,210
2023-05-29,PROD_001,Sports,596,51.77,0,0,0,5,68.2,54.23,821
2023-05-30,PROD_001,Sports,483,79.75,0,0,1,5,78.2,83.35,270
2023-05-31,PROD_001,Sports,743,27.49,1,0,2,5,82.7,31.13,813
2023-06-01,PROD_001,Sports,514,21.64,0,0,3,6,73.9,24.58,466
2023-06-02,PROD_001,Sports,749,12.12,1,0,4,6,67.2,12.99,171
2023-06-03,PROD_001,Sports,412,74.21,0,0,5,6,79.3,73.63,605
2023-06-04,PROD_001,Sports,354,66.15,0,0,6,6,66.2,63.1,291
2023-06-05,PROD_001,Sports,489,17.1,0,0,0,6,60.8,17.38,549
2023-06-06,PROD_001,Sports,620,89.58,0,0,1,6,76.7,90.79,649
2023-06-07,PROD_001,Sports,459,93.92,0,0,2,6,63.7,107.32,407
2023-06-08,PROD_001,Sports,511,57.07,0,0,3,6,75.1,57.39,849
2023-06-09,PROD_001,Sports,645,47.47,1,0,4,6,72.9,53.98,571
2023-06-10,PROD_001,Sports,370,85.38,0,0,5,6,62.1,97.64,636
2023-06-11,PROD_001,Sports,398,24.37,0,0,6,6,60.7,24.01,251
2023-06-12,PROD_001,Sports,665,71.19,0,0,0,6,62.2,73.36,450
2023-06-13,PROD_001,Sports,499,74.97,0,0,1,6,63.4,77.82,677
2023-06-14,PROD_001,Sports,853,40.22,1,0,2,6,67.4,40.52,242
2023-06-15,PROD_001,Sports,662,23.38,0,0,3,6,71.7,24.04,169
2023-06-16,PROD_001,Sports,533,42.86,0,0,4,6,68.3,47.76,825
2023-06-17,PROD_001,Sports,348,71.67,0,0,5,6,68.6,69.27,302
2023-06-18,PROD_001,Sports,337,19.7,0,0,6,6,59.8,22.58,960
2023-06-19,PROD_001,Sports,626,95.75,0,0,0,6,69.0,107.5,207
2023-06-20,PROD_001,Sports,645,25.87,1,0,1,6,65.9,28.82,989
2023-06-21,PROD_001,Sports,473,13.59,0,0,2,6,61.1,13.22,956
2023-06-22,PROD_001,Sports,552,48.41,0,0,3,6,56.5,51.58,793
2023-06-23,PROD_001,Sports,515,70.54,0,0,4,6,64.0,69.24,884
2023-06-24,PROD_001,Sports,191,26.42,0,0,5,6,55.3,29.54,465
2023-06-25,PROD_001,Sports,474,22.91,1,0,6,6,66.3,23.03,774
2023-06-26,PROD_001,Sports,503,65.1,1,0,0,6,71.4,74.05,631
2023-06-27,PROD_001,Sports,475,70.52,0,0,1,6,64.6,78.91,483
2023-06-28,PROD_001,Sports,475,59.18,0,0,2,6,61.9,63.89,711
2023-06-29,PROD_001,Sports,350,86.04,0,0,3,6,58.0,97.21,149
2023-06-30,PROD_001,Sports,750,41.21,1,0,4,6,66.6,39.73,850
2023-07-01,PROD_001,Sports,247,54.41,0,0,5,7,61.0,59.42,870
2023-07-02,PROD_001,Sports,352,57.77,0,0,6,7,61.3,62.16,897
2023-07-03,PROD_001,Sports,440,59.87,0,0,0,7,68.0,66.75,272
2023-07-04,PROD_001,Sports,682,11.68,0,1,1,7,57.5,12.89,105
2023-07-05,PROD_001,Sports,481,85.7,0,0,2,7,49.4,91.24,723
2023-07-06,PROD_001,Sports,545,64.31,0,0,3,7,63.8,65.27,948
2023-07-07,PROD_001,Sports,433,42.53,0,0,4,7,65.2,42.67,862
2023-07-08,PROD_001,Sports,245,93.62,0,0,5,7,46.4,94.64,940
2023-07-09,PROD_001,Sports,287,62.38,1,0,6,7,60.0,64.47,336
2023-07-10,PROD_001,Sports,535,52.76,0,0,0,7,62.1,53.72,738
2023-07-11,PROD_001,Sports,539,70.98,1,0,1,7,54.7,67.77,504
2023-07-12,PROD_001,Sports,388,35.65,0,0,2,7,51.9,34.13,153
2023-07-13,PROD_001,Sports,497,43.11,0,0,3,7,58.6,49.12,463
2023-07-14,PROD_001,Sports,316,33.59,0,0,4,7,60.9,31.95,573
2023-07-15,PROD_001,Sports,332,70.47,0,0,5,7,54.5,74.7,991
2023-07-16,PROD_001,Sports,264,90.1,0,0,6,7,51.9,100.33,936
2023-07-17,PROD_001,Sports,648,24.93,1,0,0,7,47.9,25.08,881
2023-07-18,PROD_001,Sports,395,14.59,0,0,1,7,45.1,15.02,535
2023-07-19,PROD_001,Sports,607,65.24,1,0,2,7,51.4,63.92,937
2023-07-20,PROD_001,Sports,409,43.2,0,0,3,7,56.0,46.09,886
2023-07-21,PROD_001,Sports,411,28.18,0,0,4,7,56.4,31.82,940
2023-07-22,PROD_001,Sports,309,44.58,0,0,5,7,58.3,48.35,487
2023-07-23,PROD_001,Sports,374,14.52,1,0,6,7,48.9,13.89,399
2023-07-24,PROD_001,Sports,646,92.5,1,0,0,7,55.8,98.57,288
2023-07-25,PROD_001,Sports,292,103.95,0,0,1,7,44.0,111.62,884
2023-07-26,PROD_001,Sports,387,61.55,0,0,2,7,43.8,60.07,440
2023-07-27,PROD_001,Sports,373,12.19,0,0,3,7,55.1,12.2,891
2023-07-28,PROD_001,Sports,413,14.83,0,0,4,7,54.9,15.05,460
2023-07-29,PROD_001,Sports,264,33.58,0,0,5,7,49.4,36.61,382
2023-07-30,PROD_001,Sports,296,40.54,0,0,6,7,49.8,42.29,300
2023-07-31,PROD_001,Sports,404,88.26,0,0,0,7,58.2,95.72,775
2023-08-01,PROD_001,Sports,604,37.83,1,0,1,8,51.2,40.21,379
2023-08-02,PROD_001,Sports,385,63.23,0,0,2,8,51.3,70.98,249
2023-08-03,PROD_001,Sports,544,71.25,1,0,3,8,59.2,80.52,828
2023-08-04,PROD_001,Sports,432,87.33,0,0,4,8,41.7,96.18,499
2023-08-05,PROD_001,Sports,268,71.43,0,0,5,8,47.9,78.26,436
2023-08-06,PROD_001,Sports,276,58.2,0,0,6,8,45.0,59.97,715
2023-08-07,PROD_001,Sports,405,39.78,0,0,0,8,42.8,38.52,899
2023-08-08,PROD_001,Sports,395,97.45,0,0,1,8,43.9,103.28,889
2023-08-09,PROD_001,Sports,250,93.56,0,0,2,8,45.8,91.47,707
2023-08-10,PROD_001,Sports,513,97.76,1,0,3,8,53.0,112.33,657
2023-08-11,PROD_001,Sports,270,38.62,0,0,4,8,46.8,43.33,107
2023-08-12,PROD_001,Sports,217,22.57,0,0,5,8,48.2,24.57,720
2023-08-13,PROD_001,Sports,297,81.15,0,0,6,8,50.3,89.55,575
2023-08-14,PROD_001,Sports,368,70.13,0,0,0,8,45.2,80.13,851
2023-08-15,PROD_001,Sports,448,35.19,0,0,1,8,49.7,39.29,534
2023-08-16,PROD_001,Sports,405,55.85,0,0,2,8,51.7,53.52,526
2023-08-17,PROD_001,Sports,400,46.83,0,0,3,8,41.1,53.64,427
2023-08-18,PROD_001,Sports,496,73.67,0,0,4,8,43.1,72.79,765
2023-08-19,PROD_001,Sports,256,43.92,0,0,5,8,54.0,49.84,368
2023-08-20,PROD_001,Sports,308,70.72,0,0,6,8,40.4,77.88,465
2023-08-21,PROD_001,Sports,427,43.74,0,0,0,8,41.7,46.62,412
2023-08-22,PROD_001,Sports,369,15.08,0,0,1,8,38.5,16.31,372
2023-08-23,PROD_001,Sports,552,22.06,1,0,2,8,43.8,25.31,457
2023-08-24,PROD_001,Sports,374,68.57,0,0,3,8,41.7,76.3,589
2023-08-25,PROD_001,Sports,321,20.84,0,0,4,8,41.2,21.99,405
2023-08-26,PROD_001,Sports,228,37.41,0,0,5,8,38.3,41.03,526
2023-08-27,PROD_001,Sports,230,26.65,0,0,6,8,39.8,25.94,391
2023-08-28,PROD_001,Sports,402,17.36,0,0,0,8,42.5,17.52,627
2023-08-29,PROD_001,Sports,484,86.03,0,0,1,8,45.7,87.22,138
2023-08-30,PROD_001,Sports,302,27.03,0,0,2,8,36.1,26.73,352
2023-08-31,PROD_001,Sports,405,97.12,1,0,3,8,45.7,93.05,697
2023-09-01,PROD_001,Sports,327,52.8,0,0,4,9,44.7,56.69,522
2023-09-02,PROD_001,Sports,220,18.87,0,0,5,9,39.2,19.58,791
2023-09-03,PROD_001,Sports,242,18.95,1,0,6,9,41.5,20.86,285
2023-09-04,PROD_001,Sports,413,15.27,0,0,0,9,43.9,15.59,704
2023-09-05,PROD_001,Sports,351,32.22,1,0,1,9,29.9,30.7,862
2023-09-06,PROD_001,Sports,281,59.93,0,0,2,9,44.8,63.79,528
2023-09-07,PROD_001,Sports,320,89.08,0,0,3,9,45.7,94.3,989
2023-09-08,PROD_001,Sports,412,46.41,1,0,4,9,39.1,47.68,617
2023-09-09,PROD_001,Sports,249,94.8,0,0,5,9,39.8,93.74,274
2023-09-10,PROD_001,Sports,294,14.25,0,0,6,9,49.9,16.04,927
2023-09-11,PROD_001,Sports,370,21.91,0,0,0,9,44.3,24.77,212
2023-09-12,PROD_001,Sports,384,15.36,0,0,1,9,38.7,14.83,111
2023-09-13,PROD_001,Sports,367,85.88,0,0,2,9,36.4,82.6,233
2023-09-14,PROD_001,Sports,233,88.59,0,0,3,9,45.8,85.52,543
2023-09-15,PROD_001,Sports,538,14.48,1,0,4,9,38.5,15.65,831
2023-09-16,PROD_001,Sports,243,23.85,0,0,5,9,41.3,26.14,531
2023-09-17,PROD_001,Sports,270,50.56,1,0,6,9,41.3,50.13,912
2023-09-18,PROD_001,Sports,271,85.07,0,0,0,9,36.1,94.13,134
2023-09-19,PROD_001,Sports,426,78.49,0,0,1,9,40.1,84.47,986
2023-09-20,PROD_001,Sports,379,10.8,0,0,2,9,37.4,11.84,388
2023-09-21,PROD_001,Sports,318,88.41,0,0,3,9,41.1,86.47,582
2023-09-22,PROD_001,Sports,341,72.5,0,0,4,9,36.9,78.05,518
2023-09-23,PROD_001,Sports,184,20.47,0,0,5,9,37.3,22.19,974
2023-09-24,PROD_001,Sports,232,42.99,0,0,6,9,34.3,44.9,958
2023-09-25,PROD_001,Sports,327,30.31,0,0,0,9,39.9,33.52,439
2023-09-26,PROD_001,Sports,316,41.7,0,0,1,9,33.6,43.89,912
2023-09-27,PROD_001,Sports,260,20.94,0,0,2,9,49.1,22.04,636
2023-09-28,PROD_001,Sports,324,51.26,0,0,3,9,38.5,51.97,933
2023-09-29,PROD_001,Sports,296,25.55,0,0,4,9,41.2,27.09,992
2023-09-30,PROD_001,Sports,212,33.76,1,0,5,9,39.8,32.89,581
2023-10-01,PROD_001,Sports,208,67.68,0,0,6,10,47.8,76.65,740
2023-10-02,PROD_001,Sports,398,23.23,0,0,0,10,37.5,24.1,144
2023-10-03,PROD_001,Sports,269,49.5,0,0,1,10,40.4,49.15,699
2023-10-04,PROD_001,Sports,393,74.99,0,0,2,10,46.7,83.22,487
2023-10-05,PROD_001,Sports,397,40.41,0,0,3,10,45.0,44.92,722
2023-10-06,PROD_001,Sports,385,103.19,0,0,4,10,35.2,116.18,595
2023-10-07,PROD_001,Sports,187,14.04,0,0,5,10,31.0,15.9,172
2023-10-08,PROD_001,Sports,229,37.45,0,0,6,10,42.9,37.85,278
2023-10-09,PROD_001,Sports,327,21.98,0,0,0,10,38.1,21.68,764
2023-10-10,PROD_001,Sports,338,58.13,0,0,1,10,30.3,60.2,985
2023-10-11,PROD_001,Sports,324,65.88,0,0,2,10,40.3,74.73,483
2023-10-12,PROD_001,Sports,278,45.5,0,0,3,10,32.8,43.79,210
2023-10-13,PROD_001,Sports,463,76.17,0,0,4,10,38.6,80.68,272
2023-10-14,PROD_001,Sports,197,91.76,0,0,5,10,42.7,104.52,384
2023-10-15,PROD_001,Sports,198,15.34,0,0,6,10,36.8,15.51,383
2023-10-16,PROD_001,Sports,355,81.18,0,0,0,10,40.0,87.87,321
2023-10-17,PROD_001,Sports,369,84.69,0,0,1,10,43.8,97.17,768
2023-10-18,PROD_001,Sports,343,67.48,0,0,2,10,40.5,64.83,382
2023-10-19,PROD_001,Sports,316,27.16,0,0,3,10,43.4,29.47,789
2023-10-20,PROD_001,Sports,335,59.62,0,0,4,10,48.2,68.34,102
2023-10-21,PROD_001,Sports,264,20.81,0,0,5,10,47.2,21.28,884
2023-10-22,PROD_001,Sports,187,23.04,0,0,6,10,35.8,22.21,126
2023-10-23,PROD_001,Sports,306,63.76,0,0,0,10,46.3,65.58,355
2023-10-24,PROD_001,Sports,359,64.6,1,0,1,10,34.3,65.81,197
2023-10-25,PROD_001,Sports,382,46.81,1,0,2,10,40.5,45.06,446
2023-10-26,PROD_001,Sports,437,17.14,0,0,3,10,34.0,17.73,856
2023-10-27,PROD_001,Sports,368,96.95,0,0,4,10,37.6,97.47,602
2023-10-28,PROD_001,Sports,228,54.15,0,0,5,10,46.0,55.18,716
2023-10-29,PROD_001,Sports,200,56.93,0,0,6,10,42.8,59.92,825
2023-10-30,PROD_001,Sports,335,23.2,0,0,0,10,43.1,26.35,196
2023-10-31,PROD_001,Sports,340,35.75,0,0,1,10,43.1,39.05,205
2023-11-01,PROD_001,Sports,428,14.51,1,0,2,11,48.9,14.77,328
2023-11-02,PROD_001,Sports,414,89.65,0,0,3,11,46.3,85.74,965
2023-11-03,PROD_001,Sports,269,98.66,0,0,4,11,44.2,113.31,151
2023-11-04,PROD_001,Sports,268,34.27,0,0,5,11,41.1,39.1,795
2023-11-05,PROD_001,Sports,211,43.0,0,0,6,11,39.5,41.44,182
2023-11-06,PROD_001,Sports,251,14.67,0,0,0,11,39.1,16.81,225
2023-11-07,PROD_001,Sports,303,36.59,0,0,1,11,38.5,37.11,306
2023-11-08,PROD_001,Sports,433,21.59,0,0,2,11,44.9,20.85,278
2023-11-09,PROD_001,Sports,212,70.89,0,0,3,11,40.2,70.36,164
2023-11-10,PROD_001,Sports,502,49.86,0,0,4,11,44.8,56.12,551
